도서명,저자,출판사,장르(KDC),1순위_장르보정점수,2순위_지역특화점수,3순위_AI체급점수,🔥최종종합점수,AI분석소평
"용기를 내, 비닐장갑! :유설화 그림책 ",유설화,책읽는곰,800번대,33.5,49.5,87.7,60.0,전국구 베스트셀러 작가(유설화)의 신작입니다. 대표 출판사(책읽는곰)의 수매 신뢰도가 높습니다.
내 멋대로 장래 희망 뽑기 ,최은옥 글 ;김무연 그림,김영사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(최은옥 김무연 그림)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
"거짓말이 뿡뿡, 고무장갑! :유설화 그림책 ",유설화,책읽는곰,800번대,33.5,49.5,87.7,60.0,전국구 베스트셀러 작가(유설화)의 신작입니다. 대표 출판사(책읽는곰)의 수매 신뢰도가 높습니다.
내 멋대로 아빠 뽑기 ,최은옥 글 ;김무연 그림,김영사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(최은옥 김무연 그림)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
내 멋대로 선생님 뽑기 ,최은옥 글 ;김무연 그림,김영사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(최은옥 김무연 그림)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
내 멋대로 반려동물 뽑기 ,최은옥 글 ;김무연 그림,김영사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(최은옥 김무연 그림)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
내 멋대로 동생 뽑기 ,최은옥 글 ;김무연 그림,김영사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(최은옥 김무연 그림)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(글·이지은)의 신작입니다. 대표 출판사(사계절(사계절출판사))의 수매 신뢰도가 높습니다.
츠츠츠츠 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(글·이지은)의 신작입니다. 대표 출판사(사계절(사계절출판사))의 수매 신뢰도가 높습니다.
내 멋대로 날짜 뽑기 ,최은옥 글 ;김무연 그림,김영사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(최은옥 김무연 그림)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
여덟 단어 :인생을 대하는 우리의 자세 ,박웅현 지음,북하우스 퍼블리셔스,800번대,33.5,49.5,87.7,60.0,전국구 베스트셀러 작가(박웅현 지음)의 신작입니다. 대표 출판사(북하우스 퍼블리셔스)의 수매 신뢰도가 높습니다.
내 멋대로 초능력 뽑기 ,최은옥 글 ;김무연 그림,김영사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(최은옥 김무연 그림)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
급류 :정대건 장편소설 ,지은이: 정대건,민음사,800번대,33.5,49.5,87.8,60.0,전국구 베스트셀러 작가(정대건)의 신작입니다. 대표 출판사(민음사)의 수매 신뢰도가 높습니다.
(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,800번대,33.5,49.5,87.5,59.9,전국구 베스트셀러 작가(원작·감수: 트롤)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
(하퍼 리) 앵무새 죽이기 :하퍼 리 장편소설 ,지은이: 하퍼 리 ;옮긴이: 김욱동,열린책들,800번대,33.5,49.5,87.6,59.9,전국구 베스트셀러 작가(하퍼 리)의 신작입니다. 출판 이력이 있는 출판사(열린책들)입니다.
이 지랄맞음이 쌓여 축제가 되겠지 :조승리 에세이 ,글: 조승리,달 출판사,800번대,33.5,49.5,87.5,59.9,전국구 베스트셀러 작가(조승리)의 신작입니다. 대표 출판사(달 출판사)의 수매 신뢰도가 높습니다.
(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,800번대,33.5,49.5,87.5,59.9,전국구 베스트셀러 작가(원작·감수: 트롤)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
어린이라는 세계 :김소영 에세이 ,지은이: 김소영,사계절(사계절출판사),800번대,33.5,49.5,87.6,59.9,전국구 베스트셀러 작가(김소영)의 신작입니다. 대표 출판사(사계절(사계절출판사))의 수매 신뢰도가 높습니다.
꽃을 보듯 너를 본다 :나태주 인터넷 시집 ,지은이: 나태주,지혜,800번대,33.5,49.5,87.6,59.9,전국구 베스트셀러 작가(나태주)의 신작입니다. 대표 출판사(지혜)의 수매 신뢰도가 높습니다.
여름의 빌라 :백수린 소설 ,지은이: 백수린,문학동네,800번대,33.5,49.5,87.6,59.9,전국구 베스트셀러 작가(백수린)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
눈부신 안부 :백수린 장편소설 ,지은이: 백수린,문학동네,800번대,33.5,49.5,87.6,59.9,전국구 베스트셀러 작가(백수린)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
이끼숲 :천선란 연작소설 ,지은이: 천선란 ;일러스트: 점선면,자이언트북스,800번대,33.5,49.5,87.4,59.9,전국구 베스트셀러 작가(천선란)의 신작입니다. 대표 출판사(자이언트북스)의 수매 신뢰도가 높습니다.
세상의 마지막 기차역 ,무라세 다케시 지음 ;김지연 옮김,바이포엠 스튜디오,800번대,33.5,49.5,87.6,59.9,전국구 베스트셀러 작가(무라세 다케시 지음)의 신작입니다. 대표 출판사(바이포엠 스튜디오)의 수매 신뢰도가 높습니다.
어떤 어른 :김소영 에세이 ,지은이: 김소영 ;표지 및 본문 그림: 임진아,사계절(사계절출판사),800번대,33.5,49.5,87.6,59.9,전국구 베스트셀러 작가(김소영)의 신작입니다. 대표 출판사(사계절(사계절출판사))의 수매 신뢰도가 높습니다.
마음 지구력 =삶의 경로를 재탐색하는 발칙한 끈기에 대한 이야기 /Mental endurance ,윤홍균 지음,21세기북스(북이십일 21세기북스),100번대,62.5,32.6,78.4,59.9,전국구 베스트셀러 작가(윤홍균 지음)의 신작입니다. 출판 이력이 있는 출판사(21세기북스(북이십일 21세기북스))입니다.
(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,800번대,33.5,49.5,87.5,59.9,전국구 베스트셀러 작가(원작·감수: 트롤)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,800번대,33.5,49.5,87.5,59.9,전국구 베스트셀러 작가(원작·감수: 트롤)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,800번대,33.5,49.5,87.5,59.9,전국구 베스트셀러 작가(원작·감수: 트롤)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
불꽃 수영 대회 ,신현경 글 ;노예지 그림,인플루엔셜,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(신현경 노예지 그림)의 신작입니다. 대표 출판사(인플루엔셜)의 수매 신뢰도가 높습니다.
먹어 보면 알지 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(글·이지은)의 신작입니다. 대표 출판사(웅진씽크빅)의 수매 신뢰도가 높습니다.
모래알만 한 진실이라도 :박완서 에세이 ,지은이: 박완서,세계사 컨텐츠 그룹,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(박완서)의 신작입니다. 대표 출판사(세계사 컨텐츠 그룹)의 수매 신뢰도가 높습니다.
벚꽃 수영장 ,신현경 글 ;노예지 그림,인플루엔셜,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(신현경 노예지 그림)의 신작입니다. 대표 출판사(인플루엔셜)의 수매 신뢰도가 높습니다.
태양 왕 수바 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(글·이지은)의 신작입니다. 대표 출판사(웅진씽크빅)의 수매 신뢰도가 높습니다.
야옹이 수영 교실 ,신현경 글 ;노예지 그림,인플루엔셜,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(신현경 노예지 그림)의 신작입니다. 대표 출판사(인플루엔셜)의 수매 신뢰도가 높습니다.
친구의 전설 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(글·이지은)의 신작입니다. 대표 출판사(웅진씽크빅)의 수매 신뢰도가 높습니다.
(초보자를 단숨에 고수로 만드는) 주식투자 핵심 수업 :슈퍼개미 이세무사 따라 텐베거 잡기 ,이정윤 지음,이레미디어,300번대,70.4,38.5,67.9,59.8,대출 실적이 있는 저자(이정윤 지음)입니다. 출판 이력이 있는 출판사(이레미디어)입니다.
우다다 꽁냥파크 ,권혁진 글 ;심보영 그림,비룡소,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(권혁진 심보영 그림)의 신작입니다. 대표 출판사(비룡소)의 수매 신뢰도가 높습니다.
쇼펜하우어 인생수업 :한 번뿐인 삶 이렇게 살아라 ,쇼펜하우어 저 ;김지민 엮음,Highest(하이스트),100번대,62.5,32.6,78.3,59.8,대출 실적이 있는 저자(쇼펜하우어 저)입니다. 대표 출판사(Highest(하이스트))의 수매 신뢰도가 높습니다.
우다다 꽁냥파크,권혁진 글 ;심보영 그림,비룡소,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(권혁진 심보영 그림)의 신작입니다. 대표 출판사(비룡소)의 수매 신뢰도가 높습니다.
"칵테일, 러브, 좀비 ",지은이: 조예은,안전가옥,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(조예은)의 신작입니다. 대표 출판사(안전가옥)의 수매 신뢰도가 높습니다.
도파민네이션 :쾌락 과잉 시대에서 균형 찾기 ,애나 렘키 지음 ;김두완 옮김,흐름출판,100번대,62.5,32.6,78.3,59.8,전국구 베스트셀러 작가(애나 렘키 지음)의 신작입니다. 출판 이력이 있는 출판사(흐름출판)입니다.
테디베어는 죽지 않아 :조예은 장편소설 ,지은이: 조예은,안전가옥,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(조예은)의 신작입니다. 대표 출판사(안전가옥)의 수매 신뢰도가 높습니다.
팥빙수의 전설 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,800번대,33.5,49.5,87.3,59.8,전국구 베스트셀러 작가(글·이지은)의 신작입니다. 대표 출판사(웅진씽크빅)의 수매 신뢰도가 높습니다.
슈퍼 토끼 :유설화 그림책 ,유설화 글·그림,책읽는곰,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(유설화 글·그림)의 신작입니다. 대표 출판사(책읽는곰)의 수매 신뢰도가 높습니다.
파견자들 :김초엽 장편소설 ,지은이: 김초엽,퍼블리온,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(김초엽)의 신작입니다. 대표 출판사(퍼블리온)의 수매 신뢰도가 높습니다.
"죽음이 물었다, 어떻게 살 거냐고 :찬란한 생의 끝에 만난 마지막 문장들 ",한스 할터 지음 ;한윤진 옮김,콘텐츠그룹 포레스트,100번대,62.5,32.6,77.9,59.7,대출 실적이 있는 저자(한스 할터 지음)입니다. 출판 이력이 있는 출판사(콘텐츠그룹 포레스트)입니다.
꽁꽁꽁 아이스크림 :윤정주 그림책 ,윤정주,책읽는곰,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(윤정주)의 신작입니다. 대표 출판사(책읽는곰)의 수매 신뢰도가 높습니다.
"악마와 함께 춤을 :시기, 질투, 분노는 어떻게 삶의 거름이 되는가 ",크리스타 K. 토마슨 지음 ;한재호 옮김,흐름출판,100번대,62.5,32.6,78.0,59.7,대출 실적이 있는 저자(크리스타 K. 토마슨 지음)입니다. 출판 이력이 있는 출판사(흐름출판)입니다.
아주 오랜만에 행복하다는 느낌 :백수린 에세이 ,지은이: 백수린,창비,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(백수린)의 신작입니다. 대표 출판사(창비)의 수매 신뢰도가 높습니다.
슈퍼 거북 ,유설화 글·그림,책읽는곰,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(유설화 글·그림)의 신작입니다. 대표 출판사(책읽는곰)의 수매 신뢰도가 높습니다.
"어느 날, 노비가 되었다","글: 지은지,그림: 유영근",지학사,800번대,33.5,49.5,87.1,59.7,전국구 베스트셀러 작가(지은지)의 신작입니다. 대표 출판사(지학사)의 수매 신뢰도가 높습니다.
가짜 모범생 :손현주 장편소설 ,지은이: 손현주,특별한서재,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(손현주)의 신작입니다. 대표 출판사(특별한서재)의 수매 신뢰도가 높습니다.
분실물이 돌아왔습니다 :김혜정 장편소설 ,지은이: 김혜정,밀리의서재,800번대,33.5,49.5,87.0,59.7,전국구 베스트셀러 작가(김혜정)의 신작입니다. 대표 출판사(밀리의서재)의 수매 신뢰도가 높습니다.
꽁꽁꽁 캠핑 :윤정주 그림책 ,윤정주,책읽는곰,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(윤정주)의 신작입니다. 대표 출판사(책읽는곰)의 수매 신뢰도가 높습니다.
꽁꽁꽁 댕댕 :윤정주 그림책 ,윤정주,책읽는곰,800번대,33.5,49.5,86.9,59.7,전국구 베스트셀러 작가(윤정주)의 신작입니다. 대표 출판사(책읽는곰)의 수매 신뢰도가 높습니다.
변비 탐정 실룩,이나영 글 ;박소연 그림,인플루엔셜,800번대,33.5,49.5,86.7,59.6,전국구 베스트셀러 작가(이나영 박소연 그림)의 신작입니다. 대표 출판사(인플루엔셜)의 수매 신뢰도가 높습니다.
율의 시선 :김민서 장편소설 ,지은이: 김민서,창비,800번대,33.5,49.5,86.8,59.6,전국구 베스트셀러 작가(김민서)의 신작입니다. 대표 출판사(창비)의 수매 신뢰도가 높습니다.
"첫 여름, 완주 :김금희 장편소설 ",저자 : 김금희,무제,800번대,33.5,49.5,86.7,59.6,전국구 베스트셀러 작가(김금희)의 신작입니다. 대표 출판사(무제)의 수매 신뢰도가 높습니다.
만일 내가 인생을 다시 산다면 :벌써 마흔이 된 당신에게 해 주고 싶은 말들 42 ,김혜남 지음,메이븐,100번대,62.5,32.6,77.8,59.6,대출 실적이 있는 저자(김혜남 지음)입니다. 대표 출판사(메이븐)의 수매 신뢰도가 높습니다.
호박 목욕탕 ,글·그림: 시바타 케이코 ;옮김: 황진희,위즈덤하우스,800번대,33.5,49.5,86.8,59.6,전국구 베스트셀러 작가(글·시바타 케이코)의 신작입니다. 대표 출판사(위즈덤하우스)의 수매 신뢰도가 높습니다.
지구 레스토랑 :조영글 그림책 ,지은이: 조영글,M창비(미디어창비),800번대,33.5,49.5,86.7,59.6,전국구 베스트셀러 작가(조영글)의 신작입니다. 대표 출판사(M창비(미디어창비))의 수매 신뢰도가 높습니다.
변비 탐정 실룩,이나영 글 ;박소연 그림,인플루엔셜,800번대,33.5,49.5,86.7,59.6,전국구 베스트셀러 작가(이나영 박소연 그림)의 신작입니다. 대표 출판사(인플루엔셜)의 수매 신뢰도가 높습니다.
