ISBN,bookname,authors,publisher,total_loans,best_rank,class_no,category
9791130693927 ,작은 땅의 야수들 :김주혜 장편소설 ,지은이: 김주혜 ;옮긴이: 박소현,다산북스,22373,128,843.6,문학
9791162041376 ,호랑이 빵집,글: 서지원 ;그림: 홍그림,지학사,22323,262,813.7,문학
9791168415188 ,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,22290,206,400,비문학
9791168126336 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,22268,237,408,비문학
9791168415171 ,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,22242,203,400,비문학
9791130679266 ,흔한남매 불꽃 튀는 우리말 5 - 초등 국어 고수 되기 프로젝트,"한은호 (지은이), 흔한남매 (원작), 유희석 (그림), 흔한컴퍼니 (감수)",다산어린이,22230,202,None,비문학
9791191587524 ,파견자들 :김초엽 장편소설 ,지은이: 김초엽,퍼블리온,22228,169,813.7,문학
9791168341890 ,제철 행복 :김신지 에세이 ,지은이: 김신지,인플루엔셜,22224,113,818,문학
9791168121065 ,오백 년째 열다섯 :김혜정 장편소설 ,글: 김혜정,위즈덤하우스,22182,245,813.7,문학
9791198511577 ,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,22182,154,813.7,문학
9788934965404 ,국어 잘하는 아이가 이깁니다 :'갓민애' 교수의 초등 국어 달인 만들기 ,나민애 지음,김영사,22064,214,375.471,비문학
9791193031025 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),22014,203,911,비문학
9788954651820 ,내게 무해한 사람 :최은영 소설 ,지은이: 최은영,문학동네,21976,193,813.7,문학
9791192579887 ,바다가 들리는 편의점,마치다 소노코 지음 ;황국영 옮김,오팬하우스,21918,122,833.6,문학
9791188469994 ,당신은 결국 무엇이든 해내는 사람 :김상현 에세이 ,지은이: 김상현,필름(필름출판사),21910,168,818,문학
9791138483049 ,녹나무의 여신 ,저자: 히가시노 게이고 ;옮긴이: 양윤옥,소미미디어,21900,213,833.6,문학
9788936456894 ,페인트 :이희영 장편소설 ,지은이: 이희영,창비,21883,232,813.7,문학
9788937838750 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,21879,223,833.6,문학
9791190630184 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,21826,267,408,비문학
9791198179913 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),21802,215,911,비문학
9788901271323 ,태양 왕 수바 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,21769,184,813.7,문학
9791168127531 ,"최민준의 아들코칭 백과 :기질 파악부터 말공부, 사회성, 감정코칭까지 ",최민준 글 ;신예원 그림,위즈덤하우스,21765,155,598.132,비문학
9791198682550 ,너에게 들려주는 단단한 말 ,김종원 지음,퍼스트펭귄,21762,316,199,비문학
9791191496642 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),21756,219,911,비문학
9791190305310 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,21734,260,408,비문학
9791196222628 ,회색 인간 ,지은이: 김동식,요다,21729,269,813.7,문학
9791190157551 ,하우스 메이드 ,프리다 맥파든 지음 ;김은영 옮김,Book Plaza(북플라자),21709,209,843.6,문학
9788936455484 ,당근 유치원 ,지은이: 안녕달,창비,21708,248,813.7,문학
9788954683371 ,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,21708,180,848,문학
9791168120266 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,21645,272,408,비문학
9791193939130 ,고전이 답했다 :마땅히 살아야 할 삶에 대하여 ,고명환 지음,라곰,21617,157,199.1,비문학
9791130644318 ,낭만 강아지 봉봉,홍민정 글 ;김무연 그림,다산북스,21587,196,813.7,문학
9791193031094 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),21578,208,911,비문학
9791168340855 ,내면소통 =삶의 변화를 가져오는 마음근력 훈련/Inner communication,김주환 지음,인플루엔셜,21543,179,189.1,비문학
9791190908184 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,21503,263,408,비문학
9791130696577 ,낭만 강아지 봉봉,홍민정 글 ;김무연 그림,다산북스,21499,220,813.7,문학
9791162339466 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,21475,217,833.6,문학
9791191496208 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),21465,241,911,비문학
9791197226199 ,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),21433,277,823.5,문학
9791164131914 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,21418,231,833.6,문학
9788954699914 ,하얼빈 :김훈 장편소설 ,지은이: 김훈,문학동네,21418,344,813.62,문학
9791191496604 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),21416,240,911,비문학
9791164136452 ,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,21403,234,332.6,비문학
9791191766318 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,21386,273,408,비문학
9791190182737 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,21344,271,408,비문학
9791192836188 ,문과 남자의 과학 공부 :나는 무엇이고 왜 존재하며 어디로 가는가? ,유시민 지음,돌베개,21300,364,404,비문학
9788937853470 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,21192,246,833.6,문학
9791167390615 ,신기한 맛 도깨비 식당,"김용세,센개 그림",꿈터,21187,266,813.7,문학
9791168417786 ,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,21101,200,400,비문학
9791193031100 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),21086,275,911,비문학
9791197221989 ,"첫 여름, 완주 :김금희 장편소설 ",저자 : 김금희,무제,21079,113,813.7,문학
9791192504230 ,백앤아 :교양이 층층 쌓이는 점프 맵,원작: 백앤아 ;그림: 돌만,샌드박스네트워크,21075,284,031,비문학
9788937454820 ,귀신들의 땅 :천쓰홍 장편 소설 ,지은이: 천쓰홍 ;옮긴이: 김태성,민음사,21075,254,823.7,문학
9791165382940 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,21031,229,911,비문학
9788954442695 ,삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,21029,248,823.7,문학
9791188874293 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,20951,256,911,비문학
9791167140739 ,황금종이 :조정래 장편소설 ,저자: 조정래,해냄(해냄출판사),20906,61,813.62,문학
9791165075064 ,녹나무의 파수꾼 =The camphorwood custodian ,저자: 히가시노 게이고 ;옮긴이: 양윤옥,소미미디어,20902,261,833.6,문학
9791164060498 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,20894,243,833.6,문학
9791188874262 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,20894,233,911,비문학
9788936429010 ,건전지 엄마 :강인숙·전승배 그림책 ,"지은이: 강인숙,전승배",창비,20883,249,813.7,문학
9791197647666 ,기분이 태도가 되지 말자 :감정조절이 필요한 당신을 위한 책 ,김수현 지음,H(하이스트 출판사),20831,183,818,문학
9788937889714 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,20795,247,833.6,문학
9791197413025 ,다정한 것이 살아남는다 ,"지은이: 브라이언 헤어,옮긴이: 이민아",디플롯,20785,200,182.4,비문학
9788997962129 ,망원동 브라더스 :김호연 장편소설 ,지은이: 김호연,나무옆의자,20738,182,813.7,문학
9791169083812 ,분실물이 돌아왔습니다 :김혜정 장편소설 ,지은이: 김혜정,밀리의서재,20669,278,813.7,문학
9788990982704 ,용의자 X의 헌신 ,히가시노 게이고 지음 ;양억관 옮김,재인,20663,256,833.6,문학
9788954691154 ,고요한 우연 :김수빈 장편소설 ,글쓴이: 김수빈,문학동네,20633,288,813.7,문학
9791167902573 ,마녀와의 7일 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,20588,163,833.6,문학
9791167372864 ,구의 증명 ,최진영 지음,은행나무,20586,233,813.7,문학
9788965965046 ,도파민네이션 :쾌락 과잉 시대에서 균형 찾기 ,애나 렘키 지음 ;김두완 옮김,흐름출판,20581,148,181.71,비문학
9791192625553 ,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까 :쇼펜하우어 아포리즘 ,아르투어 쇼펜하우어 지음 ;김욱 편역,콘텐츠그룹 포레스트,20559,620,165.47,비문학
9791158512767 ,1%를 읽는 힘 :세상의 정보를 연결해서 기회를 포작하는 생각 혁신 ,메르 지음,토네이도미디어그룹,20554,212,327.8,비문학
9788954622035 ,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,문학동네,20466,310,813.62,문학
9791170611028 ,누굴 죽였을까 :정해연 장편소설 ,지은이: 정해연,교보문고,20462,282,813.7,문학
9788937848247 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,20414,254,833.6,문학
9788966351985 ,늪 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,20387,212,833.6,문학
9791192504216 ,백앤아 1 : 미스터리 100층 감옥 - 교양이 층층 쌓이는 점프 맵,"백앤아 (원작), 안성훈 (글), 돌만 (그림)",샌드박스스토리 키즈,20343,317,None,비문학
9788950973759 ,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),20329,302,813.7,문학
9791162332542 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,20301,258,833.6,문학
9788936429232 ,당근 할머니 :안녕달 그림책 ,지은이: 안녕달,창비,20272,215,813.7,문학
9791192504261 ,백앤아 :교양이 층층 쌓이는 점프 맵,원작: 백앤아 ;그림: 돌만,샌드박스네트워크,20257,322,031,비문학
9791191496024 ,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),20160,321,823.5,문학
9791169850445 ,남에게 보여주려고 인생을 낭비하지 마라 :쇼펜하우어 소품집 ,아르투어 쇼펜하우어 지음 ;박제헌 옮김,Page2(페이지2북스),20097,659,165.47,비문학
9791165382841 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,20087,268,911,비문학
9791160408331 ,트로피컬 나이트 =조예은 소설집 /Tropical night ,지은이: 조예은,한겨레엔,20085,266,813.7,문학
9791162335123 ,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,19991,264,833.6,문학
9791171171989 ,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다 :평생 월 500만 원씩 버는 30일 기적의 배당 파이브라인 공략집 ,송민섭 지음,21세기북스(북이십일 21세기북스),19911,238,327.856,비문학
9791194330424 ,"넥서스 :석기시대부터 AI까지, 정보 네트워크로 보는 인류 역사 ",지은이: 유발 하라리 ;옮긴이: 김명주,김영사,19903,160,331.5412,비문학
9791130697529 ,거인의 노트 :인생에서 무엇을 보고 어떻게 기록할 것인가 ,김익한 지음,다산북스,19862,191,325.211,비문학
9788996991342 ,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,19859,284,189.2,비문학
9791130648040 ,낭만 강아지 봉봉,홍민정 글 ;김무연 그림,다산북스,19853,292,813.7,문학
9788982819278 ,고래:천명관 장편소설,천명관 지음,문학동네,19839,252,813.6,문학
9788936455965 ,겨울 이불 :안녕달 그림책 ,지은이: 안녕달,창비,19828,280,813.7,문학
9791191043723 ,"어느 날, 내 죽음에 네가 들어왔다 ",세이카 료겐 지음 ;김윤경 옮김,바이포엠 스튜디오,19753,251,833.6,문학
9788934985068 ,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유 ,"지은이: 한스 로슬링,옮긴이: 이창신",김영사,19728,252,331.1,비문학
9788936477196 ,선량한 차별주의자 ,김지혜 지음,창비,19711,295,334,비문학
9788936454951 ,할머니의 여름휴가,안녕달,창비,19673,328,813.8,문학
9791168341029 ,변비 탐정 실룩,이나영 글 ;박소연 그림,인플루엔셜,19604,309,813.7,문학
9791162041512 ,호랑이 빵집,글: 서지원 ;그림: 홍그림,지학사,19596,362,813.7,문학
9791191824216 ,이끼숲 :천선란 연작소설 ,지은이: 천선란 ;일러스트: 점선면,자이언트북스,19541,340,813.7,문학
9791188874088 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,19473,287,911,비문학
9788957361900 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,19469,362,510,비문학
9791193031452 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),19462,295,911,비문학
9791162041475 ,후덜덜 식당 ,글: 강효미 ;그림: 유영근,지학사,19417,347,813.7,문학
9791171711987 ,용의자들 :정해연 장편소설 ,지은이: 정해연,위즈덤하우스,19327,239,813.7,문학
9791160946673 ,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),19299,320,813.7,문학
9791188874460 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,19229,289,911,비문학
9791198013026 ,(이미 늦었다고 생각하는 당신을 위한) 김미경의 마흔 수업 ,김미경 지음,엠케이유니버스,19205,838,325.211,비문학
9791173114038 ,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,19197,112,810,문학
9788950983079 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),19150,326,511,비문학
9791193080146 ,느리게 나이 드는 습관 :노년내과 의사가 알려주는 감속노화 실천법 ,정희원 지음,한빛라이프,19141,141,511.1689,비문학
9788950971373 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),19131,318,219,비문학
9788990982575 ,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,19082,344,833.6,문학
9788901272580 ,역행자 :확장판 ,자청 지음,웅진씽크빅,19044,190,325.211,비문학
9791165383053 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,18956,294,911,비문학
9791158364120 ,꽁꽁꽁 캠핑 :윤정주 그림책 ,윤정주,책읽는곰,18951,285,813.7,문학
9788950903138 ,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,18896,313,711.4,비문학
9788954685030 ,훌훌 :문경민 장편소설 ,지은이: 문경민,문학동네,18893,291,813.7,문학
9791165382704 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,18866,300,911,비문학
9791136273796 ,흔한남매 흔한 MBTI - 믿거나 말거나 나에게 어울리는 직업,"김승자, 정미화 (지은이), 흔한남매 (원작), 투윙스, 유영근 (그림), 흔한컴퍼니 (감수)",대원키즈,18808,330,None,비문학
9791130621968 ,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰 ,최태성 지음,다산북스,18716,306,904,비문학
9791165382674 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,18711,307,911,비문학
9788966351411 ,숲속 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,18710,399,833.6,문학
9791193282045 ,쇼펜하우어 인생수업 :한 번뿐인 삶 이렇게 살아라 ,쇼펜하우어 저 ;김지민 엮음,Highest(하이스트),18709,234,165.47,비문학
